"No.","Time","Source","Destination","Protocol","Length","Info","Delta"
"824","1.788872096","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000004000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000300000000000000010000001c000000ffffffffffffffffffffffff"
"922","1.815879866","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000005000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"1022","1.841082065","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000005000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000400000000000000010000001c000000ffffffffffffffffffffffff"
"1118","1.867696323","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000006000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000010000001c000000ffffffffffffffffffffffff"
"1130","1.892945504","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000006000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"1235","1.921177346","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000007000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000600000000000000010000001c000000ffffffffffffffffffffffff"
"1337","1.945749042","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000007000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"1433","1.974080053","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000008000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000700000000000000010000001c000000ffffffffffffffffffffffff"
"1437","1.998284403","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000008000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000700000000000000010000001c000000ffffffffffffffffffffffff"
"1540","2.024731753","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000009000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000800000000000000010000001c000000ffffffffffffffffffffffff"
"1550","2.027112025","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000009000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000800000000000000010000001c000000ffffffffffffffffffffffff"
"1628","2.049924325","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000009000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"1732","2.076948129","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000a000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000900000000000000010000001c000000ffffffffffffffffffffffff"
"1741","2.078858787","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000a000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000900000000000000010000001c000000ffffffffffffffffffffffff"
"1745","2.101502805","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000a000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000900000000000000010000001c000000ffffffffffffffffffffffff"
"1775","2.127590566","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"1849","2.153728221","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000a00000000000000010000001c000000ffffffffffffffffffffffff"
"1917","2.179155822","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2014","2.206849146","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000b00000000000000010000001c000000ffffffffffffffffffffffff"
"2050","2.232290465","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2114","2.258833119","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000c00000000000000010000001c000000ffffffffffffffffffffffff"
"2193","2.283617425","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2301","2.310510884","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000d00000000000000010000001c000000ffffffffffffffffffffffff"
"2341","2.335500234","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2343","2.361343170","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000e00000000000000010000001c000000ffffffffffffffffffffffff"
"2458","2.387651952","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2599","2.470951914","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000b000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2600","2.470953724","192.168.169.2","192.168.169.1","UDP","258","43880  >  8800 Len=132","ef02840002020001020000000c000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000f00000000000000010000001c000000ffffffffffffffffffffffff10000000000000000300000010000000"
"2601","2.470954356","192.168.169.2","192.168.169.1","UDP","258","43880  >  8800 Len=132","ef02840002020001020000000c000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000f00000000000000010000001c000000ffffffffffffffffffffffff10000000000000000300000010000000"
"2685","2.489634199","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000d000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2787","2.516436199","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000d000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"2883","2.559153197","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000e000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00001000000000000000010000001c000000ffffffffffffffffffffffff"
"2885","2.567286034","192.168.169.2","192.168.169.1","UDP","270","43880  >  8800 Len=144","ef02900002020001020000000e000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00001100000000000000000000001c000000ffffff0f00000000e0ffffff1000000000000000010000001c000000ffffffffffffffffffffffff"
"2976","2.596342199","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000000f000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"3060","2.619729303","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000000f000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00001100000000000000010000001c000000ffffffffffffffffffffffff"
"3154","2.645124820","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000010000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"3182","2.670211611","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000010000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00001200000000000000010000001c000000ffffffffffffffffffffffff"
"3267","2.696246601","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000011000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"3371","2.722859910","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000011000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00001300000000000000010000001c000000ffffffffffffffffffffffff"
"3459","2.748892119","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000012000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00001400000000000000010000001c000000ffffffffffffffffffffffff"
